title,address,access,age,floor,fee,management_fee,deposit,gratuity,floor_plan,area
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											29階",22.61万円,10000円,-,-,1K,48.8m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											14階",22.62万円,10000円,-,22.62万円,1LDK,52.12m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											14階",22.62万円,10000円,-,22.62万円,1SLDK,52.12m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											15階",22.77万円,10000円,-,22.77万円,1LDK,52.12m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											16階",22.92万円,10000円,-,22.92万円,1SLDK,52.12m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											23階",22.99万円,10000円,-,22.99万円,1LDK,50.17m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											25階",23.29万円,10000円,-,23.29万円,1LDK,50.17m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											30階",23.43万円,10000円,-,-,1DK,50.53m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											28階",23.75万円,10000円,-,-,1LDK,50.17m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											22階",24.24万円,10000円,-,-,1LDK,53.36m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											26階",24.46万円,10000円,-,24.46万円,1LDK,52.12m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											21階",24.53万円,10000円,-,24.53万円,1LDK,56.14m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											27階",25万円,10000円,-,-,1LDK,53.36m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											27階",25万円,10000円,-,-,1LDK,53.36m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											5階",25.06万円,10000円,-,25.06万円,2LDK,63.97m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											4階",25.06万円,10000円,-,25.06万円,2LDK,63.97m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											28階",25.16万円,10000円,-,-,1SLDK,53.36m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											30階",25.28万円,10000円,25.28万円,-,1LDK,54.47m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											34階",25.48万円,10000円,25.48万円,25.48万円,1K,51.86m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											31階",25.57万円,10000円,-,-,1K,53.23m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											24階",26.07万円,10000円,-,26.07万円,1SLDK,56.14m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											25階",26.2万円,10000円,-,-,1SLDK,56.14m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											25階",26.22万円,10000円,-,-,1SLDK,56.14m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											28階",26.69万円,10000円,-,26.69万円,2LDK,56.14m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											7階",31.01万円,10000円,-,31.01万円,2LDK,78.61m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											12階",31.78万円,10000円,-,31.78万円,2SLDK,78.61m2
河田町ガーデン,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩4分
東京メトロ丸ノ内線/四谷三丁目駅 歩15分
","
築20年
地下2地上41階建
","
											33階",36.7万円,10000円,-,36.7万円,1SLDK,77.07m2
レジディア上落合,東京都新宿区上落合３,"
東京メトロ東西線/落合駅 歩4分
都営大江戸線/中井駅 歩3分
ＪＲ中央線/東中野駅 歩9分
","
築16年
地下1地上6階建
","
											3階",7.7万円,10000円,7.7万円,7.7万円,1K,20.7m2
レジディア上落合,東京都新宿区上落合３,"
東京メトロ東西線/落合駅 歩4分
都営大江戸線/中井駅 歩3分
ＪＲ中央線/東中野駅 歩9分
","
築16年
地下1地上6階建
","
											3階",7.7万円,10000円,7.7万円,7.7万円,1K,20.7m2
レジディア上落合,東京都新宿区上落合３,"
東京メトロ東西線/落合駅 歩4分
都営大江戸線/中井駅 歩3分
ＪＲ中央線/東中野駅 歩9分
","
築16年
地下1地上6階建
","
											2階",7.8万円,10000円,7.8万円,7.8万円,1K,20.7m2
レジディア上落合,東京都新宿区上落合３,"
東京メトロ東西線/落合駅 歩4分
都営大江戸線/中井駅 歩3分
ＪＲ中央線/東中野駅 歩9分
","
築16年
地下1地上6階建
","
											3階",7.9万円,10000円,7.9万円,7.9万円,1K,20.7m2
レジディア上落合,東京都新宿区上落合３,"
東京メトロ東西線/落合駅 歩4分
都営大江戸線/中井駅 歩3分
ＪＲ中央線/東中野駅 歩9分
","
築16年
地下1地上6階建
","
											4階",15.5万円,15000円,15.5万円,15.5万円,1LDK,41.4m2
レジディア上落合,東京都新宿区上落合３,"
東京メトロ東西線/落合駅 歩4分
都営大江戸線/中井駅 歩3分
ＪＲ中央線/東中野駅 歩9分
","
築16年
地下1地上6階建
","
											4階",15.5万円,15000円,15.5万円,15.5万円,1LDK,41.4m2
レックスガーデン神楽坂北町,東京都新宿区北町,"
都営大江戸線/牛込神楽坂駅 歩3分
東京メトロ有楽町線/飯田橋駅 歩9分
東京メトロ東西線/神楽坂駅 歩10分
","
築4年
地下1地上8階建
","
											1階",12.7万円,20000円,25.4万円,12.7万円,1K,26.08m2
レックスガーデン神楽坂北町,東京都新宿区北町,"
都営大江戸線/牛込神楽坂駅 歩3分
東京メトロ有楽町線/飯田橋駅 歩9分
東京メトロ東西線/神楽坂駅 歩10分
","
築4年
地下1地上8階建
","
											2階",13.7万円,20000円,27.4万円,13.7万円,1K,26.08m2
レックスガーデン神楽坂北町,東京都新宿区北町,"
都営大江戸線/牛込神楽坂駅 歩3分
東京メトロ有楽町線/飯田橋駅 歩9分
東京メトロ東西線/神楽坂駅 歩10分
","
築4年
地下1地上8階建
","
											3階",13.8万円,20000円,27.6万円,13.8万円,1K,26.08m2
レックスガーデン神楽坂北町,東京都新宿区北町,"
都営大江戸線/牛込神楽坂駅 歩3分
東京メトロ有楽町線/飯田橋駅 歩9分
東京メトロ東西線/神楽坂駅 歩10分
","
築4年
地下1地上8階建
","
											4階",13.9万円,20000円,27.8万円,13.9万円,1K,26.08m2
レックスガーデン神楽坂北町,東京都新宿区北町,"
都営大江戸線/牛込神楽坂駅 歩3分
東京メトロ有楽町線/飯田橋駅 歩9分
東京メトロ東西線/神楽坂駅 歩10分
","
築4年
地下1地上8階建
","
											5階",14万円,20000円,28万円,14万円,1K,26.08m2
レックスガーデン神楽坂北町,東京都新宿区北町,"
都営大江戸線/牛込神楽坂駅 歩3分
東京メトロ有楽町線/飯田橋駅 歩9分
東京メトロ東西線/神楽坂駅 歩10分
","
築4年
地下1地上8階建
","
											6階",16.6万円,20000円,33.2万円,16.6万円,1LDK,41.12m2
レックスガーデン神楽坂北町,東京都新宿区北町,"
都営大江戸線/牛込神楽坂駅 歩3分
東京メトロ有楽町線/飯田橋駅 歩9分
東京メトロ東西線/神楽坂駅 歩10分
","
築4年
地下1地上8階建
","
											4階",16.9万円,20000円,33.8万円,16.9万円,1LDK,42.64m2
都営大江戸線 牛込柳町駅 地下1地上30階建 築15年,東京都新宿区原町３,"
都営大江戸線/牛込柳町駅 歩4分
都営大江戸線/若松河田駅 歩5分
東京メトロ東西線/早稲田駅 歩10分
","
築15年
地下1地上30階建
","
											11階",19万円,10000円,38万円,-,1LDK,47.1m2
都営大江戸線 牛込柳町駅 地下1地上30階建 築15年,東京都新宿区原町３,"
都営大江戸線/牛込柳町駅 歩4分
都営大江戸線/若松河田駅 歩5分
東京メトロ東西線/早稲田駅 歩10分
","
築15年
地下1地上30階建
","
											11階",24万円,15000円,48万円,-,2LDK,56.41m2
都営大江戸線 牛込柳町駅 地下1地上30階建 築15年,東京都新宿区原町３,"
都営大江戸線/牛込柳町駅 歩4分
都営大江戸線/若松河田駅 歩5分
東京メトロ東西線/早稲田駅 歩10分
","
築15年
地下1地上30階建
","
											10階",24.2万円,15000円,48.4万円,-,2LDK,56.41m2
都営大江戸線 牛込柳町駅 地下1地上30階建 築15年,東京都新宿区原町３,"
都営大江戸線/牛込柳町駅 歩4分
都営大江戸線/若松河田駅 歩5分
東京メトロ東西線/早稲田駅 歩10分
","
築15年
地下1地上30階建
","
											3階",28万円,15000円,56万円,-,3LDK,74.26m2
都営大江戸線 牛込柳町駅 地下1地上30階建 築15年,東京都新宿区原町３,"
都営大江戸線/牛込柳町駅 歩4分
都営大江戸線/若松河田駅 歩5分
東京メトロ東西線/早稲田駅 歩10分
","
築15年
地下1地上30階建
","
											16階",30.4万円,15000円,60.8万円,-,3LDK,74.64m2
都営大江戸線 牛込柳町駅 地下1地上30階建 築15年,東京都新宿区原町３,"
都営大江戸線/牛込柳町駅 歩4分
都営大江戸線/若松河田駅 歩5分
東京メトロ東西線/早稲田駅 歩10分
","
築15年
地下1地上30階建
","
											4階",35万円,15000円,70万円,-,2LDK,94.56m2
都営大江戸線 牛込柳町駅 地下1地上30階建 築15年,東京都新宿区原町３,"
都営大江戸線/牛込柳町駅 歩4分
都営大江戸線/若松河田駅 歩5分
東京メトロ東西線/早稲田駅 歩10分
","
築15年
地下1地上30階建
","
											4階",35万円,15000円,70万円,-,2LDK,94.56m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
ＪＲ中央線/飯田橋駅 歩6分
","
新築
12階建
","
											1階",19.9万円,-,19.9万円,19.9万円,1LDK,41.59m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
ＪＲ中央線/飯田橋駅 歩6分
","
新築
12階建
","
											2階",20.2万円,-,20.2万円,20.2万円,1SLDK,41.59m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
ＪＲ中央線/飯田橋駅 歩6分
","
新築
12階建
","
											4階",20.4万円,-,20.4万円,20.4万円,1LDK,41.59m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
ＪＲ中央線/飯田橋駅 歩6分
","
新築
12階建
","
											5階",20.5万円,-,20.5万円,20.5万円,1LDK,41.59m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
ＪＲ中央線/飯田橋駅 歩6分
","
新築
12階建
","
											6階",20.6万円,-,20.6万円,20.6万円,1LDK,41.59m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
ＪＲ中央線/飯田橋駅 歩6分
","
新築
12階建
","
											7階",20.7万円,-,20.7万円,20.7万円,1SLDK,41.59m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
ＪＲ中央線/飯田橋駅 歩6分
","
新築
12階建
","
											8階",20.8万円,-,20.8万円,20.8万円,1LDK,41.59m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
ＪＲ中央線/飯田橋駅 歩6分
","
新築
12階建
","
											9階",20.9万円,-,20.9万円,20.9万円,1LDK,41.59m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
ＪＲ中央線/飯田橋駅 歩6分
","
新築
12階建
","
											1階",26.9万円,-,26.9万円,26.9万円,2LDK,56.18m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
ＪＲ中央線/飯田橋駅 歩6分
","
新築
12階建
","
											2階",27.2万円,-,27.2万円,27.2万円,2LDK,56.18m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
ＪＲ中央線/飯田橋駅 歩6分
","
新築
12階建
","
											3階",27.3万円,-,27.3万円,27.3万円,2LDK,56.18m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
ＪＲ中央線/飯田橋駅 歩6分
","
新築
12階建
","
											3階",27.3万円,-,27.3万円,27.3万円,2LDK,56.18m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
ＪＲ中央線/飯田橋駅 歩6分
","
新築
12階建
","
											2階",27.7万円,-,27.7万円,27.7万円,2SLDK,56.18m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
ＪＲ中央線/飯田橋駅 歩6分
","
新築
12階建
","
											3階",27.8万円,-,27.8万円,27.8万円,2SLDK,56.18m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
ＪＲ中央線/飯田橋駅 歩6分
","
新築
12階建
","
											6階",28.1万円,-,28.1万円,56.2万円,2LDK,56.18m2
ハイグラウンド神楽坂,東京都新宿区白銀町,"
都営大江戸線/牛込神楽坂駅 歩4分
東京メトロ東西線/神楽坂駅 歩5分
ＪＲ中央線/飯田橋駅 歩6分
","
新築
12階建
","
											7階",28.2万円,-,28.2万円,28.2万円,2LDK,56.18m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											1階",10.6万円,12000円,-,-,1DK,25.66m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											2階",10.6万円,12000円,-,-,1DK,25.5m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											1階",10.6万円,12000円,-,-,1DK,25.5m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											2階",10.8万円,12000円,-,-,1DK,25.5m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											3階",10.9万円,12000円,-,-,1DK,25.66m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											3階",10.9万円,12000円,-,-,1DK,25.5m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											3階",10.9万円,12000円,-,-,1DK,25.5m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											4階",11万円,12000円,-,-,1DK,25.5m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											2階",11万円,12000円,-,-,1DK,25.51m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											2階",11万円,12000円,-,-,1DK,25.51m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											1階",11万円,12000円,-,-,1DK,25.51m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											1階",11.1万円,12000円,-,-,1DK,25.51m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											3階",11.1万円,12000円,-,-,1DK,25.51m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											3階",11.1万円,12000円,-,-,1DK,25.51m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											1階",11.1万円,12000円,-,-,1DK,25.5m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											1階",11.2万円,12000円,-,-,1DK,25.5m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											1階",11.2万円,12000円,-,-,1DK,25.5m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											1階",11.6万円,12000円,-,-,1DK,25.66m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											2階",11.8万円,12000円,-,-,1DK,25.5m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											1階",11.8万円,12000円,-,-,1DK,25.5m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											3階",11.9万円,12000円,-,-,1DK,25.66m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											3階",11.9万円,12000円,-,-,1DK,25.5m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											3階",11.9万円,12000円,-,-,1DK,25.5m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											2階",12万円,12000円,-,-,1DK,25.51m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											2階",12万円,12000円,-,-,1DK,25.51m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											4階",12万円,12000円,-,-,1DK,25.5m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											3階",12.1万円,12000円,-,-,1DK,25.51m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											1階",12.1万円,12000円,-,-,1DK,25.51m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											3階",12.1万円,12000円,-,-,1DK,25.51m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											1階",12.1万円,12000円,-,-,1DK,25.5m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											4階",12.2万円,12000円,-,-,1DK,25.5m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											1階",12.2万円,12000円,-,-,1DK,25.5m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											1階",12.2万円,12000円,-,-,1DK,25.5m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											4階",12.3万円,12000円,-,-,1DK,25.66m2
(仮称)プラチナスクエア新宿河田町,東京都新宿区河田町,"
都営大江戸線/若松河田駅 歩6分
都営新宿線/曙橋駅 歩7分
東京メトロ丸ノ内線/四谷三丁目駅 歩14分
","
新築
4階建
","
											4階",13.2万円,12000円,-,-,1DK,25.5m2
